"FilingID","Miscellaneous"
827672,"**SCHEDULE D, SECTION 2.B: THE AMOUNT OF THE ""PRIVATE FUND ASSETS"" MANAGED BY THE ADVISER IN THE US IS $0. $1 WAS ENTERED IN RESPONSE TO THIS ITEM BECAUSE THE FORM WOULD NOT ACCEPT $0 AS A RESPONSE.** SCHEDULE D, SECTION 7.A.: EACH OF THE GENERAL PARTNERS AND OTHER INVESTMENT ADVISERS, EXCEPT APAX PARTNERS L.P., REPORTED IN SCHEDULE D, SECTION 7.A. IS PART OF THE APAX GROUP AND IS REPORTING INFORMATION ABOUT THEIR ADVISORY BUSINESS AND THE FUNDS THEY ADVISE ON THE FORM ADV OF APAX PARTNERS LLP. EACH OF THE INVESTMENT ADVISERS REPORTED IN SCHEDULE D, SECTION 7.A. IS DIRECTLY OR INDIRECTLY OWNED BY APAX PARTNERS LLP AND ULTIMATELY OWNED AND CONTROLLED BY THE PERSONS LISTED IN SCHEDULE A.**SCHEDULE D, SECTION 7.B.: THE APAX EUROPE IV FUNDS, WHICH INCLUDE APAX EUROPE IV-A, L.P., APAX EUROPE IV-B, L.P., APAX EUROPE IV-D, L.P. AND APAX EUROPE IV-E, L.P., ARE ADVISED BY APAX PARTNERS HOLDINGS LTD., A WHOLLY OWNED SUBSIDIARY, AND OTHER AFFILIATES OF APAX PARTNERS LLP. **IN ADDITION TO THE PRIVATE FUNDS DISCLOSED IN SCHEDULE D, SECTION 7.B., APAX PARTNERS LLP OR ITS AFFILIATES HAVE FORMED CERTAIN SPECIAL PURPOSE VEHICLES AND ALTERNATIVE INVESTMENT VEHICLES, WHICH THEY ALSO MANAGE. **SCHEDULE D, SECTION 7.B., QUESTION 12: THE MINIMUM INVESTMENT COMMITMENT AMOUNTS REQUIRED BY EACH FUND HAS BEEN STATED GENERALLY BUT SUCH AMOUNTS MAY VARY, AT THE RELEVANT GENERAL PARTNER'S DISCRETION, AS SET FORTH IN EACH FUND'S PRIVATE PLACEMENT MEMORANDUM.**FOR PURPOSES OF SCHEDULE D, SECTION 7.B: APAX EUROPE VII-1, L.P. SERVES AS A MASTER FUND TO APAX EUROPE VII CO-INVESTMENT, L.P., AND APAX EUROPE VII FOUNDER L.P. AND INFORMATION IN RESPECT OF EACH OF THE FOREGOING FUNDS IS REPORTED ON A CONSOLIDATED BASED. APAX EUROPE VII-A, L.P. SERVES AS A MASTER FUND TO APAX EUROPE VII-A (ERISA FEEDER) L.P, APAX EUROPE VII-A (Feeder), L.P., AND APAX EUROPE VII FOUNDER L.P., AND INFORMATION IN RESPECT OF EACH OF THE FOREGOING FUNDS IS REPORTED ON A CONSOLIDATED BASED. APAX EUROPE VII-B, L.P. SERVES AS MASTER FUND TO APAX EUROPE VII FOUNDER, L.P AND INFORMATION IN RESPECT OF EACH OF THE FOREGOING FUNDS IS REPORTED ON A CONSOLIDATED BASED.**"
830461,"REGARDING SECTION 7.B.(1) - QUESTION 23.(A)(2), BOTH PRIVATE FUNDS' FINANCIAL STATEMENTS ARE PREPARED IN ACCORDANCE WITH INTERNATIONAL FINANCIAL REPORTING STANDARDS (IFRS).  REGARDING SECTION 7.B.(1) - QUESTION 23.(H), FOR BOTH PRIVATE FUNDS, KPMG'S PRIOR ANNUAL AUDIT REPORTS WERE COMPLETED ON DECEMBER 31, 2013.  REGARDING SECTION 7.B.(1) - QUESTION 11 FOR ALCHEMY INDIA LONG TERM FUND LIMITED, THE TOTAL GROSS ASSET VALUE OF $37,430,525 INCLUDES THE TOTAL GROSS ASSET VALUE OF THE PRIVATE FUND'S FEEDER FUND (ALCHEMY INDIA (CAYMAN) PARTNERS L.P. - SERIES B). REGARDING SECTION 7.B.(1) - QUESTION 11 FOR BOTH FUNDS, THE TOTAL GROSS ASSET VALUES ARE AS OF MARCH 31, 2014.  REGARDING SECTION 7.B.(1) - QUESTION 15 FOR ALCHEMY INDIA (CAYMAN) PARTNERS L.P., THE DATA IS AS OF MARCH 31, 2014.  REGARDING SECTION 7.B.(1) - QUESTIONS 12 - 16 OF ALCHEMY INDIA LONG TERM FUND, THE DATA IS BASED ON A LOOK-THROUGH BASIS AND IS AS OF MARCH 31, 2014."
822811,"1.  CERTAIN RELATED PERSONS REPORTED IN RESPONSE TO ITEM 7.A. QUALIFY AS EXEMPT REPORTING ADVISERS BUT HAVE NOT FILED SEPARATELY IN RELIANCE ON GUIDANCE ISSUED BY THE SEC AND ITS STAFF. ALL OR SOME OF THE RELATED PERSONS MAY ALSO QUALIFY FOR EXEMPTION FROM REGISTRATION AS FOREIGN PRIVATE ADVISERS.  2.  IN RESPECT OF ALL RESPONSES TO QUESTIONS 11 AND 12 OF SCHEDULE D SECTION 7.B.(1) BECAUSE ALL OF THE FUNDS ARE DENOMINATED IN EUROS, PLEASE NOTE THE FIGURES PROVIDED ARE US DOLLAR FIGURES CONVERTED FROM A EURO FIGURE BASED ON THE RATE OF EXCHANGE AS OF June 25, 2014."
832525,"A SINGLE REPORT IS BEING FILED FOR VULPES INVESTMENT MANAGEMENT PRIVATE LIMITED (VIMPL) AND VULPES INVESTMENT MANAGEMENT LIMITED (VIML). VIMPL IS THE INVESTMENT ADVISER FOR THE FUNDS MANAGED BY VIML, WHICH IS A CAYMAN ISLANDS LIMITED LIABILITY COMPANY. THE THREE DIRECTORS OF VIML ARE STEPHEN DIGGLE, ALISTAIR NICHOLSON, AND KIM IVEY, WHO ARE ALSO DIRECTORS OF VULPES RUSSIAN OPPORTUNITIES FUND, VULPES LIFE SCIENCES FUND, VULPES TESTUDO FUND, VULPES PRECIOUS METALS FUND AND VULPES GERMAN REAL ESTATE FUND OFFSHORE LTD. STEPHEN CHARLES DIGGLE IS ALSO A DIRECTOR IN LYCALOPEX (CAYMAN) LTD AND VULPES ALGORITHMIC AND STRATEGIC TRADING. THE CORRECT ANSWER TO SECTION 2.B. OF SCHEDULE D IS $0; HOWEVER, THE APPLICATION WILL NOT ACCEPT ANY VALUE SMALL THAN $1."
832550,"WITH REFERENCE TO ITEM 7B, PLEASE NOTE THAT EQT PARTNERS UK ADVISORS LLP PROVIDES INVESTMENT ADVICE TO THE GENERAL PARTNERS OF THE PRIVATE FUNDS BUT IT IS THE GENERAL PARTNERS THAT ARE RESPONSIBLE FOR ALL INVESTMENT DECISIONS RELATING TO THE PRIVATE FUNDS.  WITH REFERENCE TO SECTION 2.B. OF SCHEDULE D, PLEASE NOTE THAT THE AMOUNT OF THE PRIVATE FUND ASSETS UNDER MANAGEMENT IN THE UNITED STATES OF AMERICA IS $0 (ZERO), BUT SINCE THE SYSTEM WILL NOT ACCEPT $0 (ZERO), $1 IS INCLUDED INSTEAD."
824530,"PLEASE BE ADVISED THAT THE EXEMPT REPORTING ADVISER, OCP ASIA LIMITED, AND THE FOLLOWING EXEMPT REPORTING ADVISERS WHO ARE WITHIN THE SAME ADVISORY GROUP, OCP ASIA (GP) LIMITED, OCP ASIA (HONG KONG) LIMITED AND OCP ASIA (SINGAPORE) PTE LIMITED, ARE TOGETHER FILING A SINGLE FORM ADV BASED UPON AN INTERPRETATION OF THE SEC STAFF'S POSITION EXPRESSED IN THE 2012 ABA LETTER."
832785,"ARC CAPITAL HOLDINGS LIMITED AND PACIFIC ALLIANCE CHINA LAND LIMITED ARE UK LISTED FUNDS, WHERE THE SHARES ARE HELD BY INTERMEDIARIES WHO ARE NOT OBLIGED TO PROVIDE DETAILS ON THE ULTIMATE INVESTORS SUCH AS NATIONALITY, NUMBER AND TYPE OF INVESTORS TO THE INVESTMENT MANAGER. SECURED CAPITAL REAL ESTATE PARTNERS V, L.P. AND SCREP V JAPAN L.P.: PARK HILL REAL ESTATE GROUP LLC (FILE 8-67222, CRD 139491) IS NO LONGER PLACEMENT AGENT, BUT THERE IS A REMAINING FEE OBLIGATION. PACIFIC ALLIANCE ASIA OPPORTUNITY FUND L.P.: PALMER CAPITAL ASSOCIATES (INTERNATIONAL) LIMITED IS NO LONGER PLACEMENT AGENT, HOWEVER THERE IS A REMAINING FEE OBLIGATION."
832199,"SOLAISE CAPITAL MANAGEMENT LLP MANAGES A PRIVATE FUND THROUGH DELEGATION BY SOLAISE CAPITAL LIMITED, DISCLOSED IN SECTION 7A AS A FINANCIAL AFFILIATE AND IN SECTION 7B FOR THE FUND.  SOLAISE CAPITAL LIMITED IS A SPECIAL PURPOSE VEHICLE SET UP TO ACT AS SPONSOR OR MANAGER OF THE FUNDS FOR TAX AND REGULATORY PURPOSES AND HAS NO EMPLOYEES OR ASSETS UNDER MANAGEMENT.  BECAUSE SOLAISE CAPITAL LIMITED MAY RECIEVE AN INCENTIVE ALLOCATION IT COULD BE CONSIDERED TO BE AN INVESTMENT ADVISER, BUT WOULD NOT BE REQUIRED TO SEPARATELY REGISTER AS AN INVESTMENT ADVISER UNDER THE TERMS OF THE 2005 AND 2012 ABA NO-ACTION LETTERS FOR THE REASONS LISTED THEREIN AND BECAUSE ANY PERSONS ACTING ON BEHALF OF THE ENTITY, WITH THE EXCEPTION OF ANY INDEPENDENT DIRECTORS, ARE PERSONS ASSOCIATED WITH THE FILING ADVISER."
822925,"SCHEDULES A, B AND D - BREVAN HOWARD GENERAL PARTNER LIMITED IS A SPECIAL PURPOSE ENTITY (""SPE"") THAT ALSO IS AN EXEMPT REPORTING ADVISER, AS DISCLOSED IN SCHEDULE D, SECTION 7.A., RELYING ON THE FORM ADV REPORT OF BREVAN HOWARD CAPITAL MANAGEMENT, LP.  AS PER SEC GUIDANCE REGARDING SUCH SPES, OWNERSHIP INFORMATION REGARDING BREVAN HOWARD GENERAL PARTNER LIMITED IS PROVIDED IN SCHEDULES A AND B HEREIN.  THE FOLLOWING POINTS ALL PERTAIN TO SCHEDULE D, SECTION 7.B.(1):    QUESTION 11 - ALL PRIVATE FUNDS:  ALL DATA IS AS AT MARCH 31, 2012.    QUESTIONS 12-16 - ALL PRIVATE FUNDS:  ALL DATA IS AT FEBRUARY 3, 2012 EXCEPT FOR DATA ON BREVAN HOWARD CREDIT VALUE MASTER FUND LIMITED, WHICH IS AT APRIL 1, 2012.  SOURCES FOR THE DATA ARE IFS AND JPMORGAN.  THE FIGURE IN QUESTION 14 INCLUDES CROSSHOLDINGS BY FUNDS MANAGED BY BREVAN HOWARD CAPITAL MANAGEMENT LP.  THE FUNDS OF FUNDS FIGURES INCLUDE BREVAN HOWARD MULTI-STRATEGY MASTER FUND LIMITED AND BREVAN HOWARD GLOBAL OPPORTUNITIES MASTER FUND LIMITED (BOTH ARE FUNDS OF FUNDS).  QUESTION 12 - BREVAN HOWARD GLOBAL OPPORTUNITIES MASTER FUND LIMITED:  WE HAVE DISCLOSED THE MINIMUM INVESTMENT COMMITMENT REQUIRED OF AN INVESTOR AS ZERO DUE TO THE FACT THAT IT IS A LISTED FUND AND, THEREFORE, HAS NO MINIMUM INVESTMENT COMMITMENT.  THE MINIMUM ON IPO WAS [EURO]50,000.  QUESTIONS 13, 14, 15 AND 16 - BREVAN HOWARD GLOBAL OPPORTUNITIES MASTER FUND LIMITED:  THE SOLE INVESTOR IS BH GLOBAL LIMITED (A LISTED FUND).  BH GLOBAL LIMITED IS A PUBLICLY TRADED ENTITY LISTED ON THE LONDON STOCK EXCHANGE THAT IS NOT MARKETED TO US INVESTORS. OWNERSHIP FIGURES ARE SUBJECT TO DAILY CHANGE."
832666,"With respect to Item 9.C.: For Steel Canyon Partners, C (2) applies, an independent public accountant audits annually the pooled investment vehicle and the audited financial statements are distributed to investors. For BHBL and Steel Canyon ST 2008, C (1) applies, a qualified custodian sends account statements quarterly to the investors"
809252,"THE PRIVATE FUNDS LISTED ABOVE ARE FUNDS WHICH ARE OPEN FOR RETAIL INVESTORS IN CERTAIN MARKETS. AS SUCH, THEY HAVE AN EXTENSIVE NETWORK OF DISTRIBUTORS AND INTRODUCERS (MARKETERS) (OVER 300) WHO ALSO USE WEBSITES FOR MARKETING. THERE ARE NO MARKETERS FOR THE PRIVATE FUNDS IN THE UNITED STATES. A US FIRM, AMD CAPITAL, HAVE BEEN RETAINED BY EAST CAPITAL TO ADVISE US ON MARKETING OF FUNDS THAT MAY BE SET UP IN THE UNITED STATES IN THE FUTURE BUT NO STEPS HAVE BEEN TAKEN TO ADVANCE THIS. EAST CAPITAL ASSET MANAGEMENT SA (NAMED IN THIS FORM AS THE SOLE MARKETER) IS THE ADMINSTRATOR FOR ALL THE MARKETERS (IT IS NOT A US MARKETER)."
831481,"SECTION 2.B DISCLOSES PRIVATE FUND ASSETS MANAGED AS $1 BECAUSE THE SYSTEM DOES NOT ACCEPT A FIGURE OF $0."
832533,"WITH REFERENCE TO ITEM 7B, PLEASE NOTE THAT EQT PARTNERS ASIA LTD PROVIDES INVESTMENT ADVICE TO THE GENERAL PARTNERS OF THE PRIVATE FUNDS BUT IT IS THE GENERAL PARTNERS THAT ARE RESPONSIBLE FOR ALL INVESTMENT DECISIONS RELATING TO THE PRIVATE FUNDS.   WITH REFERENCE TO SECTION 2.B. OF SCHEDULE D, PLEASE NOTE THAT THE AMOUNT OF THE PRIVATE FUND ASSETS UNDER MANAGEMENT IN THE UNITED STATES OF AMERICA IS $0 (ZERO), BUT SINCE THE SYSTEM WILL NOT ACCEPT $0 (ZERO), $1 IS INCLUDED INSTEAD."
832545,"THE ANSWER TO SCHEDULE D, SECTION 2.B IS ""$0"". SECTION 7A - BRAIT MANAGER MAURITIUS LIMITED AND EACH OF ITS RELATED PERSONS THAT IS, OR IS DEEMED TO BE, AN INVESTMENT ADVISER AND IS EXEMPT FROM REGISTRATION IN RELIANCE UPON THE PRIVATE FUND ADVISER EXEMPTION (EACH, A RELYING ADVISER) ARE TOGETHER FILING A SINGLE FORM ADV.  SECTION 7B1 - EACH OF THE PRIVATE FUNDS CURRENTLY ADVISED BY BRAIT MANAGER MAURITIUS LIMITED IS CLOSED; HOWEVER, THE PLACEMENT AGENT MVISION PRIVATE EQUITY ADVISERS LIMITED WAS USED IN CONNECTION WITH THE FUNDRAISING FOR EACH FUND."
830063,"WE HAVE CHECKED BOX 2B(2).  WE HAVE NO PLACE OF BUSINESS IN THE USA AND THEREFORE CONSIDER THE FIGURE WHICH SHOULD BE INSERTED INTO 2B OF SCHEDULE D IS NIL."
832638,"With respect to Item 9.C.: For Steel Canyon Partners, C (2) applies, an independent public accountant audits annually the pooled investment vehicle and the audited financial statements are distributed to investors. For BHBL and Steel Canyon ST 2008, C (1) applies, a qualified custodian sends account statements quarterly to the investors"
828282,"HG POOLED MANAGEMENT LIMITED IS 100% OWNED BY HGCAPITAL LLP. HGCAPITAL LLP IS A LIMITED LIABILITY PARTNERSHIP.  THE PARTNERS ARE LISTED IN SCHEDULE A/C DIRECT OWNERS / EXECUTIVE OFFICERS INCLUDING DOGMER4 LIMITED, WHICH HOLDS 9.9% OF THE VOTING RIGHTS. THEREFORE, THE CONTROL OF HG POOLED MANAGEMENT LIMITED IS THE SAME AS FOR HGCAPITAL LLP, WITH THE ADDITION OF HGCAPITAL LLP ITSELF AS DIRECT OWNER. SECTION 7.B.(1) PRIVATE FUND REPORTING, QUESTION 11: HGCAPITAL MERCURY FUND IS IN FUND RAISING STAGE. 12 LPS HAVE COMMITTED AS AT 6TH FEB 2012. NO INVESTMENTS MADE AT 31 DEC. SECTION 7.B.(1) PRIVATE FUND REPORTING, QUESTION 28: THE ONLY FUND WHICH IS CURRENTLY FUNDRAISING IS HGCAPITAL MERCURY, WHERE NO PLACEMENT SERVICES ARE USED.  WE HAVE USED PLACEMENT AGENTS FOR RPP2 AND FOR HGCAPITAL 6, BUT THESE FUNDS ARE NOT FUND-RAISING ANYMORE. THE VALUE OF ""PRIVATE FUND ASSETS"" MANAGED AT A PLACE OF BUSINESS IN THE UNITED STATES IS $0, RATHER THAN $1 AS INDICATED IN SECTION 2.B. DUE TO LIMITATIONS IN THE IARD SYSTEM. WE HAVE NOT LISTED THE INDIRECT OWNER OF IPES NOMINEES LIMITED AND VICTORIA NOMINEES LIMITED AS THEY HOLD THE SHARES IN MUST 4 GENERAL PARTNER GUERNSEY LIMITED PURELY IN A NOMINEE CAPACITY AND THE 100% BENEFICIAL HOLDER HG CAPITAL LLP IS DISCLOSED."
832402,"THE IV GST TRUST IS LISTED AS AN INDIRECT OWNER ON SCHEDULE B. WHILE THE TRUST HAS MORE THAN ONE TRUSTEE, SCHEDULE B REFLECTS THE SOLE TRUSTEE THEREOF HAVING VOTING OR OTHER AUTHORITY ON BEHALF OF THE TRUST WITH RESPECT TO MATTERS PERTAINING TO THE INDIRECT OWNERSHIP OR CONTROL OF THE APPLICANT.  AFFILIATES OF SP GENERAL SERVICES LLC (""SPGS""), INCLUDING STEEL PARTNERS, LTD., ARE AFFILIATED WITH STEEL PARTNERS JAPAN ASSET MANAGEMENT, L.P. (""SPJ""), An EXEMPT REPORTING ADVISER, AND STEEL CHINA ADVISORS LIMITED (""SPC""), AN EXEMPT REPORTING ADVISOR.  SPGS DOES NOT EXERCISE CONTROL OVER, NOR IS IT CONTROLLED BY, OR JOINTLY WITH, SPJ OR SPC.  IN SECTION 7.A, QUESTION 9.A, STEEL PARTNERS II GP LLC IS EXEMPT FROM REGISTRATION AS AN INVESTMENT ADVISER UNDER RULE 203(M)-1 BECAUSE IT IS AN SPE OF SP GENERAL SERVICES LLC, AS DESCRIBED IN GUIDANCE ISSUED BY THE SEC ON THE ""QUESTIONS AND ANSWERS TO FORM ADV SECTION OF ITS WEBSITE ON MARCH 19, 2012. STEEL PARTNERS II GP LLC IS 100% OWNED AND CONTROLLED BY WARREN LICHTENSTEIN."
823127,"JGB CAPITAL MANAGEMENT L.P. AND ITS RELYING ADVISER IDENTIFIED HEREIN ARE TOGETHER FILING A SINGLE FORM ADV IN RELIANCE ON THE SEC NO-ACTION LETTER TO THE AMERICAN BAR ASSOCIATION, BUSINESS LAW SECTION DATED JANUARY 18, 2012."
827823,"THE APPLICANT AND ITS RELATED GENERAL PARTNERS ARE TOGETHER FILING A SINGLE EXEMPTION IN RELIANCE ON SEC GUIDANCE."
821909,"APPLICANT OPERATES AN ADDITIONAL LINE OF BUSINESS MANAGING AIRCRAFT THROUGH TWO SUBSIDIARIES. THIS BUSINESS IS UNRELATED TO APPLICANT'S INVESTMENT MANAGEMENT BUSINESS."
831265,"SECTION 2.B (2) CHAYTON CAPITAL LLP HAS $0 PRIVATE FUND ASSETS THAT WE MANAGE AT A PLACE OF BUSINESS IN THE UNITED STATES SECTION 7.B(1).11,12- CHAYTON DUNA PROPERTY FUND IS DENOMINATED IN EURO, CALCULATION PROVIDED IS BASED ON EURO/USD EXCHANGE RATE OF 1.3080 PROVIDED BY EUROPEAN CENTRAL BANK ON 28.06.2013; the calculation has not been amended for a current reporting period as Chayton Duna Property Fund was put into liquidation on 18.06.2013 and the independent liquidator was appointed for this entity. No current financials are available for this entity at this stage, as the liquidation process is still underway. For these reasons the investment advisers have not performed a valuation for a period subject to this annual amendment, nor was one, as far as the investment advisers are aware, prepared by the liquidators of the fund. As soon as the valuation becomes available a necessary amendment will be made. SECTION 7.B(1).11,12- CHAYTON SAVA PROPERTY FUND IS DENOMINATED IN EURO, CALCULATION PROVIDED IS BASED ON EURO/USD EXCHANGE RATE OF 1.3618 PROVIDED BY  EUROPEAN CENTRAL BANK ON 24.06.2014"
833062,"SECTION 2.B. ADDENDUM:  THE FIGURE NOTED IN RESPONSE TO 2.B. DOES NOT ""DOUBLE COUNT"" THE ASSETS OF A PRIVATE FUND CLIENT THAT ARE INVESTED IN ANOTHER PRIVATE FUND CLIENT.  IF THE FIGURE DID INCLUDE SUCH ASSETS, THE REPORTED FIGURE WOULD BE $45515854.  SECTION 7.A. ADDENDUM:  SOMERS CAPITAL ADVISERS, LLC (""SCA"") BELIEVES IRON CREEK VENTURES, INC., A DELAWARE CORPORATION, AND IRON CREEK VENTURES HOLDING, LLC, A DELAWARE LIMITED LIABILITY COMPANY (ALL OF THE ABOVE, ""ICV""), ARE RELATED PERSONS OF SCA ON THE BASIS THAT THE OWNERS OF SCA INDIVIDUALLY OWN IN AGGREGATE A MAJORITY OF THE VOTING INTERESTS OF ICV (ALTHOUGH NO SINGLE OWNER OF SCA OWNS 25% OR MORE OF ICV ON A DILUTED BASIS) AND TWO OF SCA'S OWNERS ARE DIRECTORS OR MANAGERS OF ICV.  AS ICV ENGAGES IN PROPRIETARY INVESTING FOR ITS OWN ACCOUNT, SCA DOES NOT BELIEVE ANY OF THE CATEGORIES IN ITEM 7.A. APPLY TO ICV.  IN ADDITION, ICV DOES NOT SERVE AS A QUALIFIED CUSTODIAN IN CONNECTION WITH ADVISORY SERVICES PROVIDED BY SCA AND DOES NOT SHARE WITH SCA THE SAME PHYSICAL LOCATIONS OR OPERATIONS."
833030,"AXIOM ASIA PRIVATE CAPITAL ASSOCIATES LTD, LISTED IN SCHEDULE A AS THE GENERAL PARTNER OF THE ERA, IS ALSO THE GENERAL PARTNER OF AXIOM ASIA PRIVATE CAPITAL ASSOCIATES I, L.P., AXIOM ASIA PRIVATE CAPITAL ASSOCIATES II, L.P., AND AXIOM ASIA PRIVATE CAPITAL ASSOCIATES III, L.P.  AXIOM ASIA PRIVATE CAPITAL MANAGEMENT SERVICES, L.P. HAS OUTSOURCED ITS ADVISORY BUSINESS TO AXIOM ASIA PRIVATE CAPITAL PTE LTD, WHICH IS BASED IN SINGAPORE, AND HAS NO OTHER PLACE OF BUSINESS."
833029,"HT Capital Management Limited (“Reporting Adviser”) is a British Virgin Islands based investment adviser (registered as an overseas company in Hong Kong)with no place of business in the United States and manages no money from a place of business in the United States. HT Capital International Limited is the British Virgin Islands-based investment manager (""Manager"") to the Funds listed in Schedule D, Section 7.B. (1) (Private Fund Reporting).  The Manager has delegated certain of its functions, duties, powers and discretions (""Asset Management Services"") to the Reporting Adviser.  The Manager has been fully disclosed in Sections 7.A, 7.B and in Schedules A and B, where applicable. With respect to Question 23(a) (2) in Section 7.B. (1) (Private Fund Reporting) of Scheduled D, Audited Account statements are prepared in accordance with International Financial Accounting Standards (IFAS)."
833082,"PART 1A, SECTION 2B ARTIMAN CAPITAL INDIA IS THE SUB-ADVISOR OF ARTIMAN MANAGEMENT, L.L.C. (CRD #162908; SEC FILE #802-75747), AN EXEMPT REPORTING ADVISOR. ARTIMAN MAMAGEMENT, L.L.C. PRIMARILY CONDUCTS ITS ADVISORY BUSINESS UNDER THE NAME, ARTIMAN VENTURES."
832313,"IN REGARD TO SECTION 7.B., THREE ZERO THREE CAPITAL PARTNERS, LLC ACTS IN THE CAPACITY OF A COMMODITY POOL OPERATOR FOR NATIONAL TRADING II, LLC, and 303 PROPRIETARY TRADING, LLC."
832691,"Item 6 Other Business Activities: AMP Capital is not a broker dealer (registered or unregistered), nor does it have a related party that is a broker dealer (registered or unregistered), however, the AMP Capital financial services registration with ASIC allows AMP Capital to perform certain functions that in the US would require a broker/dealer license (such as the ability to market securities in Australia), however, neither AMP Capital nor its related parties acts as a securities broker or dealer."
833678,"The private funds Affinity Asia Pacific Fund IV L.P. and Affinity Asia Pacific Fund IV (No.2) L.P. had their Final Closing on 16 January 2014.  During the fundraising period, the private funds were marketed by MVision Private Equity Advisers USA LLC (file no. 8-65479 and CRD no. 122242) out of its office in London, United Kingdom."
830513,"FOR PURPOSES OF THE RESPONSE TO THE QUESTION IN SECTION 2.B, IMARA ASSET MANAGEMENT LIMITED DOES NOT MANAGE ANY PRIVATE FUND ASSETS FROM A PLACE OF BUSINESS LOCATED IN THE UNITED STATES.   THE RESPONSE OF $1 WAS PROVIDED IN SECTION 2.B TO ACCOMMODATE THE IARD SYSTEM, WHICH WOULD NOT ALLOW A RESPONSE OF $0."
832972,"With respect to the General Partner, Mr. Turner's ownership code is B."
826131,"Pedder Street Investment Management Limited (""Reporting Advisor"") is a non-United States, Hong Kong based investment advisor that manages no money from a place of business in the United States.  The Fund's annual audited financials are prepared in accordance with IFRS."
833718,"SECTION 7.B(1)23.(A)(2): GAAP BEGINNING WITH 2011 FINANCIALS FOR ALL PRIVATE FUNDS"
833894,"Hermes Alternative Investment Management Limited is not registered with the Central Bank of Ireland but is approved by the Central Bank of Ireland to act as a Manager to Irish authorised collective investment schemes. Hermes Alternative Investment Management Limited is authorised, regulated and supervised by Financial Conduct Authority."
833980,"Item 7.B: Wefunder Advisors, LLC (""Wefunder"") intends to provide investment advice primarily to private funds.  However, as of the date of this Form ADV, Wefunder has no advisory clients to disclose in response to Item 7.B."
834079,"In addition to Emerald Hill Capital Partners Limited, this report on Form ADV Part 1A covers Emerald Hill Management Limited and Emerald Hill Management II Limited, which have been reported hereunder as “SPEs” in accordance with the SEC Staff’s interpretive guidance provided in “Frequently Asked Questions on Form ADV and IARD”."
833466,"SCHEDULE D - SECTION 1.M: SINGAPORE - MONETARY AUTHORITY OF SINGAPORE.  CHANGE OF LICENCE STATUS TO A HOLDER OF THE CAPITAL MARKETS SERVICES AND IS AN EXEMPT FINANCIAL ADVISER."
834578,"Regarding Section 2.B Schedule D – The total amount managed from a U.S. location is $0.00.  Regarding Section 7.B.(1) – Schedule D – Question 18 – LNG Capital (Cayman) Limited serves as the investment manager of the private fund.  In this capacity, LNG Capital (Cayman) Limited appointed LNG Capital LLP to advise the private fund."
834885,"STEEL PARTNERS JAPAN ASSET MANAGEMENT, LP AND S.P.J.S. HOLDINGS, L.L.C., LLC (THE RELYING ADVISER) ARE TOGETHER FILING A SINGLE FORM ADV IN RELIANCE ON THE POSITION EXPRESSED IN THE SEC'S NO-ACTION LETTER TO THE AMERICAN BAR ASSOCIATION, BUSINESS LAW SECTION, DATED JANUARY 18, 2012.  THE ADVISER IS A JOINT VENTURE AND DOES NOT HAVE ANY EMPLOYEES.  THERE ARE 2 PORTFOLIO MANAGERS AND 22 ACCESS PERSONS.  PLEASE REFER TO PART 2A FOR ADDITIONAL DETAILS.  THE IV GST TRUST IS LISTED AS AN INDIRECT OWNER ON SCHEDULE B.  WHILE THE TRUST HAS MORE THAN ONE TRUSTEE, SCHEDULE B REFLECTS THE SOLE TRUSTEE THEREOF HAVING VOTING OR OTHER AUTHORITY ON BEHALF OF THE TRUST WITH RESPECT TO MATTERS PERTAINING TO THE INDIRECT OWNERSHIP OR CONTROL OF THE APPLICANT."
833510,"THE SERVICE PROVIDERS ARE ENGAGED BY EACH OF OPUS FUND INTERNATIONAL LTD. AND OPUS FUND LLC, RESPECTIVELY, AND NOT BY EACH CLASS THEREOF."
834892,"IN REGARD TO SECTION 7.B., THREE ZERO THREE CAPITAL PARTNERS, LLC ACTS IN THE CAPACITY OF A COMMODITY POOL OPERATOR FOR NATIONAL TRADING II, LLC, and 303 PROPRIETARY TRADING, LLC."
834372,"SCHEDULE D - SECTION7.A:  REGISTRANT HAS RELATED PERSONS THAT HAVE BEEN OMITTED FROM SECTION 7.A OF SCHEDULE D BECAUSE IT (I) HAS NO BUSINESS DEALINGS WITH THE RELATED PERSON IN CONNECTION WITH ADVISORY SERVICES IT PROVIDES TO ITS CLIENTS; (2) DOES NOT CONDUCT SHARED OPERATIONS WITH THE RELATED PERSON; (3) DOES NOT REFER CLIENTS OR BUSINESS TO THE RELATED PERSON, AND THE RELATED PERSON DOES NOT REFER PROSPECTIVE CLIENTS OR BUSINESS TO IT; (4) DOES NOT SHARE SUPERVISED PERSONS OR PREMISES WITH THE RELATED PERSON; AND (5) HAS NO REASON TO BELIEVE THAT ITS RELATIONSHIP WITH THE RELATED PERSON OTHERWISE CREATES A CONFLICT OF INTEREST WITH ITS CLIENTS.  THE NAMES OF SUCH OMITTED RELATED PERSONS ARE MAINTAINED ON A SUPPLEMENTARY LIST WHICH SHALL BE PROVIDED UPON REQUEST."
